Timestamp,BotTOKEN,ChatID,Path_documento,Situacao,Json
1715970832,1,6477534976,6477534976/audios/335992852.jpg,, { "update_id": 335992852, "message": { "message_id": 1018, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1715970832, "voice": { "duration": 2, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAID-mZHoxDZVU-C_zkGjKsgrN9bMSNxAAL8BgACUmBBRglaFSLIWvh6NQQ", "file_unique_id": "AgAD_AYAAlJgQUY", "file_size": 60705 } } }
1715972835,1,6477534976,6477534976/audios/335992858.jpg,, { "update_id": 335992858, "message": { "message_id": 1030, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1715972835, "voice": { "duration": 1, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAIEBmZHquO0EoQi5AodeSSj1tSGJqIdAAIBBwACUmBBRquJqwy_zqvoNQQ", "file_unique_id": "AgADAQcAAlJgQUY", "file_size": 33513 } } }
1715972847,1,6477534976,6477534976/audios/335992859.jpg,, { "update_id": 335992859, "message": { "message_id": 1032, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1715972847, "voice": { "duration": 2, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAIECGZHqu4fJjnuLM1XBs-oJclez2u9AAICBwACUmBBRmFswGcAAUGoeDUE", "file_unique_id": "AgADAgcAAlJgQUY", "file_size": 47521 } } }
1715972862,1,6477534976,6477534976/audios/335992860.jpg,, { "update_id": 335992860, "message": { "message_id": 1034, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1715972862, "voice": { "duration": 3, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAIECmZHqv4HrImXgKFBy9vWF0HwtAldAAIDBwACUmBBRvXz8ivgO_TQNQQ", "file_unique_id": "AgADAwcAAlJgQUY", "file_size": 61529 } } }
1715973235,1,6477534976,6477534976/audios/335992864.jpg,, { "update_id": 335992864, "message": { "message_id": 1042, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1715973235, "voice": { "duration": 1, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAIEEmZHrHMR_ffAJS6KsaMysBTsZPlEAAIFBwACUmBBRvTrhtbVY-9sNQQ", "file_unique_id": "AgADBQcAAlJgQUY", "file_size": 38457 } } }
1716046221,1,6477534976,6477534976/audios/335992920.jpg,C0, { "update_id": 335992920, "message": { "message_id": 1154, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1716046221, "voice": { "duration": 1, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAIEgmZIyY3ZmMyHQquMPHASb-iJGDvtAAKwBAACQ6xIRgWdJ1QwtB1DNQQ", "file_unique_id": "AgADsAQAAkOsSEY", "file_size": 35161 } } }
1716046232,1,6477534976,6477534976/audios/335992921.jpg,C0, { "update_id": 335992921, "message": { "message_id": 1156, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1716046232, "voice": { "duration": 3, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAIEhGZIyZjbPSCggncucch8KxlMVA5aAAKxBAACQ6xIRkrYVpYx8ukhNQQ", "file_unique_id": "AgADsQQAAkOsSEY", "file_size": 65649 } } }
1716046259,1,6477534976,6477534976/audios/335992922.jpg,C0, { "update_id": 335992922, "message": { "message_id": 1158, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1716046259, "voice": { "duration": 2, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAIEhmZIybN9wGhVLoFbzaLqIq5nNW_xAAKyBAACQ6xIRvwWHH-7YOzMNQQ", "file_unique_id": "AgADsgQAAkOsSEY", "file_size": 41753 } } }
1716391683,1,6477534976,6477534976/audios/335993024.jpg,C0, { "update_id": 335993024, "message": { "message_id": 1365, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1716391683, "voice": { "duration": 2, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAIFVWZODwPM26C-EJvt8J-chAXpZLizAALDAwACgqVwRrhLhfPEkFfpNQQ", "file_unique_id": "AgADwwMAAoKlcEY", "file_size": 47078 } } }
1716397551,1,6477534976,6477534976/audios/335993029.jpg,C0, { "update_id": 335993029, "message": { "message_id": 1378, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1716397551, "voice": { "duration": 2, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAIFYmZOJe-FrYJMPGbNN6wWoBkXrZHyAALMAwACgqVwRjEjZzPvePM1NQQ", "file_unique_id": "AgADzAMAAoKlcEY", "file_size": 43401 } } }
1750772469,1,6477534976,6477534976/audios/335993115.jpg,C0, { "update_id": 335993115, "message": { "message_id": 1550, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1750772469, "voice": { "duration": 1, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAIGDmhaqvVLJZScGyzCpUCPIFL9dy43AAKNBQACetfQRr5pJBRBjEvqNgQ", "file_unique_id": "AgADjQUAAnrX0EY", "file_size": 28126 } } }
1752268704,1,6477534976,6477534976/audios/335993119.jpg,, { "update_id": 335993119, "message": { "message_id": 1559, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1752268704, "voice": { "duration": 1, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAIGF2hxf6D9KX_D5W735TWTEPC_qFIxAAL5BAACsoeRRxY9xR8-Sqf5NgQ", "file_unique_id": "AgAD-QQAArKHkUc", "file_size": 37633 } } }
1752268720,1,6477534976,6477534976/audios/335993120.jpg,, { "update_id": 335993120, "message": { "message_id": 1561, "from": { "id": 6477534976, "is_bot": false, "first_name": "Aerty", "last_name": "Santos", "language_code": "pt-br" }, "chat": { "id": 6477534976, "first_name": "Aerty", "last_name": "Santos", "type": "private" }, "date": 1752268720, "voice": { "duration": 2, "mime_type": "audio/ogg", "file_id": "AwACAgEAAxkBAAIGGWhxf7ApwP5ZKr58LdbN7ndpQ5RDAAL6BAACsoeRR1gkrmnXZiytNgQ", "file_unique_id": "AgAD-gQAArKHkUc", "file_size": 49993 } } }
